ID,game_ID,half,start_time,end_time,player_ID,team_ID,action,pos_x,pos_y
RAW-20190413CHINC-870,20190413CHINC,1,18:48,19:08,80,CHI,Positional attacks,28.5,21.9
RAW-20190413CHINC-871,20190413CHINC,1,18:48,19:08,80,CHI,Passes (inaccurate),28.5,21.9
RAW-20190413CHINC-872,20190413CHINC,1,18:48,19:08,152,NC,Picking-ups (in opp. half),69.2,49.2
RAW-20190413CHINC-873,20190413CHINC,1,18:48,19:08,152,NC,Picking-ups,69.2,49.2
RAW-20190413CHINC-874,20190413CHINC,1,18:48,19:08,152,NC,Positional attacks,69.2,49.2
RAW-20190413CHINC-875,20190413CHINC,1,18:48,19:08,152,NC,Dribbling,69.2,49.2
RAW-20190413CHINC-876,20190413CHINC,1,18:48,19:08,152,NC,Positional attacks,69.2,49.2
RAW-20190413CHINC-877,20190413CHINC,1,18:57,19:17,152,NC,Passes accurate,92.7,60.3
RAW-20190413CHINC-878,20190413CHINC,1,18:57,19:17,152,NC,Positional attacks,92.7,60.3
RAW-20190413CHINC-879,20190413CHINC,1,18:58,19:18,54,NC,Dribbling,79.9,57.2
RAW-20190413CHINC-880,20190413CHINC,1,18:58,19:18,54,NC,Positional attacks,79.9,57.2
RAW-20190413CHINC-881,20190413CHINC,1,18:59,19:19,54,NC,Positional attacks,88.9,58.2
RAW-20190413CHINC-882,20190413CHINC,1,18:59,19:19,142,CHI,Challenges (lost),16.1,9.8
RAW-20190413CHINC-883,20190413CHINC,1,18:59,19:19,142,CHI,Tackles (Unsuccessful actions),16.1,9.8
RAW-20190413CHINC-884,20190413CHINC,1,18:59,19:19,54,NC,Dribbles (Successful actions),88.9,58.2
RAW-20190413CHINC-885,20190413CHINC,1,19:01,19:21,54,NC,Passes accurate,101.2,56.3
RAW-20190413CHINC-886,20190413CHINC,1,19:01,19:21,54,NC,Passes into the penalty box,101.2,56.3
RAW-20190413CHINC-887,20190413CHINC,1,19:01,19:21,54,NC,Positional attacks,101.2,56.3
RAW-20190413CHINC-888,20190413CHINC,1,19:01,19:21,54,NC,Positional attacks,101.2,56.3
RAW-20190413CHINC-889,20190413CHINC,1,19:01,19:21,54,NC,Crosses (accurate),101.2,56.3
RAW-20190413CHINC-890,20190413CHINC,1,19:03,19:23,146,NC,Air challenges (lost),101.8,38.5
RAW-20190413CHINC-891,20190413CHINC,1,19:03,19:23,160,CHI,Air challenges (won),3.2,29.5
RAW-20190413CHINC-892,20190413CHINC,1,19:03,19:23,160,CHI,Challenges (won),3.2,29.5
RAW-20190413CHINC-893,20190413CHINC,1,19:03,19:23,160,CHI,Positional attacks,3.2,29.5
RAW-20190413CHINC-894,20190413CHINC,1,19:03,19:23,146,NC,Challenges (lost),101.8,38.5
RAW-20190413CHINC-895,20190413CHINC,1,19:05,19:25,163,CHI,Positional attacks,3.7,22.2
RAW-20190413CHINC-896,20190413CHINC,1,19:05,19:25,163,CHI,Passes (inaccurate),3.7,22.2
RAW-20190413CHINC-897,20190413CHINC,1,19:05,19:25,163,CHI,Picking-ups,3.7,22.2
RAW-20190413CHINC-898,20190413CHINC,1,19:05,19:25,163,CHI,Positional attacks,3.7,22.2
RAW-20190413CHINC-899,20190413CHINC,1,19:08,19:28,254,NC,Picking-ups (in opp. half),71.9,45.4
RAW-20190413CHINC-900,20190413CHINC,1,19:08,19:28,254,NC,Positional attacks,71.9,45.4
RAW-20190413CHINC-901,20190413CHINC,1,19:08,19:28,254,NC,Passes accurate,71.9,45.4
RAW-20190413CHINC-902,20190413CHINC,1,19:08,19:28,254,NC,Positional attacks,71.9,45.4
RAW-20190413CHINC-903,20190413CHINC,1,19:08,19:28,254,NC,Picking-ups,71.9,45.4
RAW-20190413CHINC-904,20190413CHINC,1,19:09,19:29,117,CHI,Positional attacks,33.9,15.5
RAW-20190413CHINC-905,20190413CHINC,1,19:09,19:29,92,NC,Lost balls,71.1,52.5
RAW-20190413CHINC-906,20190413CHINC,1,19:09,19:29,117,CHI,Challenges (won),33.9,15.5
RAW-20190413CHINC-907,20190413CHINC,1,19:09,19:29,92,NC,Challenges (lost),71.1,52.5
RAW-20190413CHINC-908,20190413CHINC,1,19:13,19:33,161,CHI,Picking-ups,36.4,8.0
RAW-20190413CHINC-909,20190413CHINC,1,19:15,19:35,161,CHI,Passes accurate,31.2,5.8
RAW-20190413CHINC-910,20190413CHINC,1,19:18,19:38,80,CHI,Passes (inaccurate),27.0,18.5
RAW-20190413CHINC-911,20190413CHINC,1,19:18,19:38,80,CHI,Lost balls (in opp. half),31.2,37.7
RAW-20190413CHINC-912,20190413CHINC,1,19:18,19:38,80,CHI,Lost balls,31.2,37.7
RAW-20190413CHINC-913,20190413CHINC,1,19:20,19:40,244,NC,Passes accurate,73.8,30.3
RAW-20190413CHINC-914,20190413CHINC,1,19:20,19:40,244,NC,Positional attacks,73.8,30.3
RAW-20190413CHINC-915,20190413CHINC,1,19:20,19:40,244,NC,Interceptions (in opp. half),73.8,30.3
RAW-20190413CHINC-916,20190413CHINC,1,19:20,19:40,244,NC,Interceptions,73.8,30.3
RAW-20190413CHINC-917,20190413CHINC,1,19:21,19:41,152,NC,Positional attacks,63.1,35.4
RAW-20190413CHINC-918,20190413CHINC,1,19:23,19:43,152,NC,Positional attacks,59.6,36.0
RAW-20190413CHINC-919,20190413CHINC,1,19:23,19:43,152,NC,Passes accurate,59.6,36.0
RAW-20190413CHINC-920,20190413CHINC,1,19:24,19:44,140,NC,Positional attacks,52.9,18.5
RAW-20190413CHINC-921,20190413CHINC,1,19:29,19:49,140,NC,Positional attacks,63.3,12.4
RAW-20190413CHINC-922,20190413CHINC,1,19:29,19:49,140,NC,Passes accurate,63.3,12.4
RAW-20190413CHINC-923,20190413CHINC,1,19:30,19:50,169,NC,Positional attacks,70.5,15.7
RAW-20190413CHINC-924,20190413CHINC,1,19:31,19:51,169,NC,Positional attacks,66.7,14.0
RAW-20190413CHINC-925,20190413CHINC,1,19:31,19:51,169,NC,Passes accurate,66.7,14.0
RAW-20190413CHINC-926,20190413CHINC,1,19:33,19:53,140,NC,Positional attacks,58.0,6.6
RAW-20190413CHINC-927,20190413CHINC,1,19:35,19:55,140,NC,Dribbling,61.2,7.9
RAW-20190413CHINC-928,20190413CHINC,1,19:35,19:55,140,NC,Positional attacks,61.2,7.9
RAW-20190413CHINC-929,20190413CHINC,1,19:38,19:58,222,CHI,Challenges (won),43.7,61.8
RAW-20190413CHINC-930,20190413CHINC,1,19:38,19:58,140,NC,Positional attacks,61.3,6.2
RAW-20190413CHINC-931,20190413CHINC,1,19:38,19:58,140,NC,Challenges (lost),61.3,6.2
RAW-20190413CHINC-932,20190413CHINC,1,19:38,19:58,222,CHI,Tackles (Successful actions),43.7,61.8
RAW-20190413CHINC-933,20190413CHINC,1,19:38,19:58,140,NC,Dribbles (Unsuccessful actions),61.3,6.2
RAW-20190413CHINC-934,20190413CHINC,1,19:48,20:08,140,NC,Positional attacks,57.9,0.0
RAW-20190413CHINC-935,20190413CHINC,1,19:48,20:08,140,NC,Passes accurate,57.9,0.0
RAW-20190413CHINC-936,20190413CHINC,1,19:49,20:09,146,NC,Positional attacks,72.7,5.1
RAW-20190413CHINC-937,20190413CHINC,1,19:49,20:09,146,NC,Passes accurate,72.7,5.1
RAW-20190413CHINC-938,20190413CHINC,1,19:51,20:11,140,NC,Passes accurate,63.3,3.4
RAW-20190413CHINC-939,20190413CHINC,1,19:51,20:11,140,NC,Positional attacks,63.3,3.4
RAW-20190413CHINC-940,20190413CHINC,1,19:52,20:12,169,NC,Positional attacks,78.0,10.1
RAW-20190413CHINC-941,20190413CHINC,1,19:55,20:15,169,NC,Passes (inaccurate),77.3,9.0
RAW-20190413CHINC-942,20190413CHINC,1,19:55,20:15,169,NC,Positional attacks,77.3,9.0
RAW-20190413CHINC-943,20190413CHINC,1,19:55,20:15,45,CHI,Interceptions,22.6,58.2
RAW-20190413CHINC-944,20190413CHINC,1,19:55,20:15,45,CHI,Positional attacks,22.6,58.2
RAW-20190413CHINC-945,20190413CHINC,1,20:04,20:24,140,NC,Positional attacks,64.7,0.0
RAW-20190413CHINC-946,20190413CHINC,1,20:04,20:24,140,NC,Passes accurate,64.7,0.0
RAW-20190413CHINC-947,20190413CHINC,1,20:05,20:25,146,NC,Positional attacks,79.5,4.4
RAW-20190413CHINC-948,20190413CHINC,1,20:05,20:25,146,NC,Passes accurate,79.5,4.4
RAW-20190413CHINC-949,20190413CHINC,1,20:07,20:27,140,NC,Positional attacks,69.0,3.7
RAW-20190413CHINC-950,20190413CHINC,1,20:09,20:29,140,NC,Positional attacks,68.0,7.6
RAW-20190413CHINC-951,20190413CHINC,1,20:09,20:29,140,NC,Passes into the penalty box,68.0,7.6
RAW-20190413CHINC-952,20190413CHINC,1,20:09,20:29,140,NC,Passes accurate,68.0,7.6
RAW-20190413CHINC-953,20190413CHINC,1,20:10,20:30,244,NC,Challenges (lost),94.5,29.8
RAW-20190413CHINC-954,20190413CHINC,1,20:10,20:30,80,CHI,Challenges (won),10.5,38.2
RAW-20190413CHINC-955,20190413CHINC,1,20:10,20:30,244,NC,Lost balls,94.5,29.8
RAW-20190413CHINC-956,20190413CHINC,1,20:10,20:30,80,CHI,Air challenges (won),10.5,38.2
RAW-20190413CHINC-957,20190413CHINC,1,20:10,20:30,244,NC,Air challenges (lost),94.5,29.8
RAW-20190413CHINC-958,20190413CHINC,1,20:10,20:30,80,CHI,Positional attacks,10.5,38.2
RAW-20190413CHINC-959,20190413CHINC,1,20:13,20:33,160,CHI,Counter-attacks,2.6,35.4
RAW-20190413CHINC-960,20190413CHINC,1,20:13,20:33,160,CHI,Picking-ups,2.6,35.4
RAW-20190413CHINC-961,20190413CHINC,1,20:16,20:36,160,CHI,Counter-attacks,15.1,31.3
RAW-20190413CHINC-962,20190413CHINC,1,20:16,20:36,160,CHI,Passes accurate,15.1,31.3
RAW-20190413CHINC-963,20190413CHINC,1,20:22,20:42,117,CHI,Counter-attacks,66.8,53.8
RAW-20190413CHINC-964,20190413CHINC,1,20:24,20:44,117,CHI,Counter-attacks,61.3,50.6
RAW-20190413CHINC-965,20190413CHINC,1,20:24,20:44,117,CHI,Lost balls,77.6,42.6
RAW-20190413CHINC-966,20190413CHINC,1,20:24,20:44,117,CHI,Passes (inaccurate),61.3,50.6
RAW-20190413CHINC-967,20190413CHINC,1,20:26,20:46,64,NC,Counter-attacks,27.4,25.4
RAW-20190413CHINC-968,20190413CHINC,1,20:26,20:46,64,NC,Picking-ups,27.4,25.4
RAW-20190413CHINC-969,20190413CHINC,1,20:28,20:48,64,NC,Positional attacks,32.4,18.4
RAW-20190413CHINC-970,20190413CHINC,1,20:28,20:48,64,NC,Passes accurate,32.4,18.4
RAW-20190413CHINC-971,20190413CHINC,1,20:29,20:49,42,NC,Positional attacks,25.3,14.9
RAW-20190413CHINC-972,20190413CHINC,1,20:29,20:49,42,NC,Passes accurate,28.3,19.8
RAW-20190413CHINC-973,20190413CHINC,1,20:29,20:49,42,NC,Positional attacks,28.3,19.8
RAW-20190413CHINC-974,20190413CHINC,1,20:31,20:51,152,NC,Positional attacks,25.2,31.8
RAW-20190413CHINC-975,20190413CHINC,1,20:32,20:52,152,NC,Positional attacks,27.0,35.4
RAW-20190413CHINC-976,20190413CHINC,1,20:32,20:52,152,NC,Passes accurate,27.0,35.4
RAW-20190413CHINC-977,20190413CHINC,1,20:34,20:54,92,NC,Positional attacks,31.4,56.8
RAW-20190413CHINC-978,20190413CHINC,1,20:34,20:54,92,NC,Bad ball control,31.4,56.8
RAW-20190413CHINC-979,20190413CHINC,1,20:36,20:56,92,NC,Challenges (won),40.0,57.6
RAW-20190413CHINC-980,20190413CHINC,1,20:36,20:56,142,CHI,Challenges (lost),65.0,10.4
RAW-20190413CHINC-981,20190413CHINC,1,20:36,20:56,92,NC,Positional attacks,40.0,57.6
RAW-20190413CHINC-982,20190413CHINC,1,20:39,20:59,92,NC,Positional attacks,55.0,55.2
RAW-20190413CHINC-983,20190413CHINC,1,20:39,20:59,92,NC,Passes accurate,55.0,55.2
RAW-20190413CHINC-984,20190413CHINC,1,20:40,21:00,244,NC,Positional attacks,71.3,43.3
RAW-20190413CHINC-985,20190413CHINC,1,20:40,21:00,163,CHI,Challenges (won),32.3,25.0
RAW-20190413CHINC-986,20190413CHINC,1,20:40,21:00,244,NC,Lost balls,72.7,43.0
RAW-20190413CHINC-987,20190413CHINC,1,20:40,21:00,163,CHI,Tackles (Successful actions),32.3,25.0
RAW-20190413CHINC-988,20190413CHINC,1,20:40,21:00,163,CHI,Positional attacks,32.3,25.0
RAW-20190413CHINC-989,20190413CHINC,1,20:40,21:00,244,NC,Challenges (lost),72.7,43.0
RAW-20190413CHINC-990,20190413CHINC,1,20:42,21:02,34,CHI,Picking-ups,35.7,28.8
RAW-20190413CHINC-991,20190413CHINC,1,20:42,21:02,34,CHI,Passes accurate,32.9,30.9
RAW-20190413CHINC-992,20190413CHINC,1,20:45,21:05,163,CHI,Lost balls,68.5,16.0
RAW-20190413CHINC-993,20190413CHINC,1,20:45,21:05,163,CHI,Passes (inaccurate),27.3,21.2
RAW-20190413CHINC-994,20190413CHINC,1,20:47,21:07,64,NC,Picking-ups,36.5,52.0
RAW-20190413CHINC-995,20190413CHINC,1,20:51,21:11,64,NC,Positional attacks,30.8,47.2
RAW-20190413CHINC-996,20190413CHINC,1,20:51,21:11,64,NC,Passes accurate,30.8,47.2
RAW-20190413CHINC-997,20190413CHINC,1,20:53,21:13,125,NC,Positional attacks,20.2,45.4
RAW-20190413CHINC-998,20190413CHINC,1,20:57,21:17,125,NC,Positional attacks,22.4,37.9
RAW-20190413CHINC-999,20190413CHINC,1,20:57,21:17,125,NC,Passes accurate,22.4,37.9
RAW-20190413CHINC-1000,20190413CHINC,1,20:59,21:19,64,NC,Positional attacks,29.4,48.5
RAW-20190413CHINC-1001,20190413CHINC,1,21:00,21:20,64,NC,Passes accurate,32.6,48.5
RAW-20190413CHINC-1002,20190413CHINC,1,21:00,21:20,64,NC,Positional attacks,32.6,48.5
RAW-20190413CHINC-1003,20190413CHINC,1,21:01,21:21,152,NC,Positional attacks,46.1,54.4
RAW-20190413CHINC-1004,20190413CHINC,1,21:03,21:23,152,NC,Positional attacks,55.0,55.8
RAW-20190413CHINC-1005,20190413CHINC,1,21:03,21:23,152,NC,Passes accurate,55.0,55.8
RAW-20190413CHINC-1006,20190413CHINC,1,21:05,21:25,244,NC,Positional attacks,69.3,38.6
RAW-20190413CHINC-1007,20190413CHINC,1,21:06,21:26,244,NC,Passes accurate,64.1,39.8
RAW-20190413CHINC-1008,20190413CHINC,1,21:06,21:26,244,NC,Positional attacks,64.1,39.8
RAW-20190413CHINC-1009,20190413CHINC,1,21:08,21:28,140,NC,Positional attacks,55.3,8.1
RAW-20190413CHINC-1010,20190413CHINC,1,21:09,21:29,140,NC,Passes accurate,57.5,9.0
RAW-20190413CHINC-1011,20190413CHINC,1,21:09,21:29,140,NC,Positional attacks,57.5,9.0
RAW-20190413CHINC-1012,20190413CHINC,1,21:11,21:31,169,NC,Positional attacks,77.3,20.4
RAW-20190413CHINC-1013,20190413CHINC,1,21:12,21:32,169,NC,Passes accurate,79.1,16.2
RAW-20190413CHINC-1014,20190413CHINC,1,21:12,21:32,169,NC,Positional attacks,79.1,16.2
RAW-20190413CHINC-1015,20190413CHINC,1,21:14,21:34,146,NC,Positional attacks,92.7,4.2
RAW-20190413CHINC-1016,20190413CHINC,1,21:16,21:36,146,NC,Positional attacks,95.4,5.9
RAW-20190413CHINC-1017,20190413CHINC,1,21:16,21:36,45,CHI,Challenges (lost),9.6,62.1
RAW-20190413CHINC-1018,20190413CHINC,1,21:16,21:36,45,CHI,Tackles (Unsuccessful actions),9.6,62.1
RAW-20190413CHINC-1019,20190413CHINC,1,21:16,21:36,146,NC,Dribbles (Successful actions),95.4,5.9
RAW-20190413CHINC-1020,20190413CHINC,1,21:18,21:38,45,CHI,Fouls,6.2,62.8
RAW-20190413CHINC-1021,20190413CHINC,1,21:18,21:38,45,CHI,Positional attacks,6.2,62.8
RAW-20190413CHINC-1022,20190413CHINC,1,22:29,22:49,92,NC,Lost balls,100.5,30.3
RAW-20190413CHINC-1023,20190413CHINC,1,22:29,22:49,92,NC,Free-kick attacks,94.5,7.2
RAW-20190413CHINC-1024,20190413CHINC,1,22:29,22:49,92,NC,Free-kick attacks,94.5,7.2
RAW-20190413CHINC-1025,20190413CHINC,1,22:29,22:49,92,NC,Passes into the penalty box,94.5,7.2
RAW-20190413CHINC-1026,20190413CHINC,1,22:29,22:49,92,NC,Passes (inaccurate),94.5,7.2
RAW-20190413CHINC-1027,20190413CHINC,1,22:30,22:50,247,CHI,Interceptions,4.5,37.7
RAW-20190413CHINC-1028,20190413CHINC,1,22:30,22:50,247,CHI,Free-kick attacks,4.5,37.7
RAW-20190413CHINC-1029,20190413CHINC,1,22:32,22:52,64,NC,Bad ball control,82.0,27.3
RAW-20190413CHINC-1030,20190413CHINC,1,22:34,22:54,161,CHI,Challenges (won),22.3,42.7
RAW-20190413CHINC-1031,20190413CHINC,1,22:34,22:54,64,NC,Challenges (lost),82.7,25.3
RAW-20190413CHINC-1032,20190413CHINC,1,22:35,22:55,34,CHI,Passes accurate,17.7,38.5
RAW-20190413CHINC-1033,20190413CHINC,1,22:35,22:55,34,CHI,Picking-ups,17.7,38.5
RAW-20190413CHINC-1034,20190413CHINC,1,22:36,22:56,161,CHI,Challenges (lost),31.1,39.3
RAW-20190413CHINC-1035,20190413CHINC,1,22:36,22:56,254,NC,Challenges (won),73.9,28.7
RAW-20190413CHINC-1036,20190413CHINC,1,22:36,22:56,161,CHI,Lost balls,31.1,39.3
RAW-20190413CHINC-1037,20190413CHINC,1,22:36,22:56,254,NC,Tackles (Successful actions),73.9,28.7
RAW-20190413CHINC-1038,20190413CHINC,1,22:36,22:56,161,CHI,Lost balls (in opp. half),31.1,39.3
RAW-20190413CHINC-1039,20190413CHINC,1,22:36,22:56,161,CHI,Dribbles (Unsuccessful actions),31.1,39.3
RAW-20190413CHINC-1040,20190413CHINC,1,22:40,23:00,42,NC,Positional attacks,63.1,25.4
RAW-20190413CHINC-1041,20190413CHINC,1,22:40,23:00,42,NC,Picking-ups (in opp. half),63.1,25.4
RAW-20190413CHINC-1042,20190413CHINC,1,22:40,23:00,42,NC,Picking-ups,63.1,25.4
RAW-20190413CHINC-1043,20190413CHINC,1,22:41,23:01,42,NC,Passes accurate,63.4,27.1
RAW-20190413CHINC-1044,20190413CHINC,1,22:41,23:01,42,NC,Positional attacks,63.4,27.1
RAW-20190413CHINC-1045,20190413CHINC,1,22:44,23:04,54,NC,Positional attacks,71.0,53.0
RAW-20190413CHINC-1046,20190413CHINC,1,22:46,23:06,54,NC,Dribbling,72.4,50.2
RAW-20190413CHINC-1047,20190413CHINC,1,22:46,23:06,54,NC,Positional attacks,72.4,50.2
RAW-20190413CHINC-1048,20190413CHINC,1,22:49,23:09,54,NC,Crosses (inaccurate),82.8,49.9
RAW-20190413CHINC-1049,20190413CHINC,1,22:49,23:09,54,NC,Positional attacks,82.8,49.9
RAW-20190413CHINC-1050,20190413CHINC,1,22:49,23:09,54,NC,Positional attacks,82.8,49.9
RAW-20190413CHINC-1051,20190413CHINC,1,22:49,23:09,54,NC,Passes (inaccurate),82.8,49.9
RAW-20190413CHINC-1052,20190413CHINC,1,22:49,23:09,54,NC,Passes into the penalty box,82.8,49.9
RAW-20190413CHINC-1053,20190413CHINC,1,22:51,23:11,45,CHI,Positional attacks,13.9,35.1
RAW-20190413CHINC-1054,20190413CHINC,1,22:51,23:11,45,CHI,Interceptions,13.9,35.1
RAW-20190413CHINC-1055,20190413CHINC,1,22:53,23:13,34,CHI,Positional attacks,23.8,27.8
RAW-20190413CHINC-1056,20190413CHINC,1,22:53,23:13,34,CHI,Passes (inaccurate),23.8,27.8
RAW-20190413CHINC-1057,20190413CHINC,1,22:53,23:13,34,CHI,Positional attacks,23.8,27.8
RAW-20190413CHINC-1058,20190413CHINC,1,22:53,23:13,34,CHI,Picking-ups,23.8,27.8
RAW-20190413CHINC-1059,20190413CHINC,1,22:54,23:14,244,NC,Positional attacks,75.5,44.7
RAW-20190413CHINC-1060,20190413CHINC,1,22:54,23:14,244,NC,Picking-ups (in opp. half),75.5,44.7
RAW-20190413CHINC-1061,20190413CHINC,1,22:54,23:14,244,NC,Picking-ups,75.5,44.7
RAW-20190413CHINC-1062,20190413CHINC,1,22:56,23:16,244,NC,Passes accurate,70.7,37.8
RAW-20190413CHINC-1063,20190413CHINC,1,22:56,23:16,244,NC,Positional attacks,70.7,37.8
RAW-20190413CHINC-1064,20190413CHINC,1,22:57,23:17,152,NC,Positional attacks,65.1,32.2
RAW-20190413CHINC-1065,20190413CHINC,1,22:59,23:19,152,NC,Passes accurate,67.6,35.3
RAW-20190413CHINC-1066,20190413CHINC,1,22:59,23:19,152,NC,Positional attacks,67.6,35.3
RAW-20190413CHINC-1067,20190413CHINC,1,23:00,23:20,254,NC,Positional attacks,72.1,43.6
RAW-20190413CHINC-1068,20190413CHINC,1,23:01,23:21,254,NC,Positional attacks,66.3,45.4
RAW-20190413CHINC-1069,20190413CHINC,1,23:01,23:21,254,NC,Passes accurate,66.3,45.4
RAW-20190413CHINC-1070,20190413CHINC,1,23:05,23:25,64,NC,Positional attacks,38.8,58.4
RAW-20190413CHINC-1071,20190413CHINC,1,23:13,23:33,64,NC,Positional attacks,50.1,56.5
RAW-20190413CHINC-1072,20190413CHINC,1,23:13,23:33,64,NC,Passes (inaccurate),50.1,56.5
RAW-20190413CHINC-1073,20190413CHINC,1,23:13,23:33,64,NC,Lost balls,79.4,56.6
RAW-20190413CHINC-1074,20190413CHINC,1,23:15,23:35,80,CHI,Passes accurate,25.6,11.4
RAW-20190413CHINC-1075,20190413CHINC,1,23:15,23:35,80,CHI,Positional attacks,25.6,11.4
RAW-20190413CHINC-1076,20190413CHINC,1,23:15,23:35,80,CHI,Interceptions,25.6,11.4
RAW-20190413CHINC-1077,20190413CHINC,1,23:15,23:35,80,CHI,Counter-attacks,25.6,11.4
RAW-20190413CHINC-1078,20190413CHINC,1,23:16,23:36,65,CHI,Counter-attacks,35.8,15.6
RAW-20190413CHINC-1079,20190413CHINC,1,23:17,23:37,65,CHI,Counter-attacks,39.0,19.5
RAW-20190413CHINC-1080,20190413CHINC,1,23:17,23:37,65,CHI,Dribbling,39.0,19.5
RAW-20190413CHINC-1081,20190413CHINC,1,23:19,23:39,65,CHI,Counter-attacks,36.5,25.9
RAW-20190413CHINC-1082,20190413CHINC,1,23:19,23:39,169,NC,Challenges (lost),68.5,42.1
RAW-20190413CHINC-1083,20190413CHINC,1,23:19,23:39,65,CHI,Dribbles (Successful actions),36.5,25.9
RAW-20190413CHINC-1084,20190413CHINC,1,23:19,23:39,169,NC,Tackles (Unsuccessful actions),68.5,42.1
RAW-20190413CHINC-1085,20190413CHINC,1,23:21,23:41,65,CHI,Passes accurate,41.0,30.5
RAW-20190413CHINC-1086,20190413CHINC,1,23:21,23:41,65,CHI,Counter-attacks,41.0,30.5
RAW-20190413CHINC-1087,20190413CHINC,1,23:23,23:43,247,CHI,Counter-attacks,38.8,52.3
RAW-20190413CHINC-1088,20190413CHINC,1,23:25,23:45,247,CHI,Counter-attacks,47.8,53.8
RAW-20190413CHINC-1089,20190413CHINC,1,23:25,23:45,247,CHI,Counter-attacks,47.8,53.8
RAW-20190413CHINC-1090,20190413CHINC,1,23:25,23:45,247,CHI,Key passes (inaccurate),47.8,53.8
RAW-20190413CHINC-1091,20190413CHINC,1,23:25,23:45,247,CHI,Passes (inaccurate),47.8,53.8
RAW-20190413CHINC-1092,20190413CHINC,1,23:25,23:45,117,CHI,Counter-attacks,71.3,35.5
RAW-20190413CHINC-1093,20190413CHINC,1,23:26,23:46,117,CHI,Offsides,72.6,42.4
RAW-20190413CHINC-1094,20190413CHINC,1,23:26,23:46,117,CHI,Counter-attacks,72.6,42.4
RAW-20190413CHINC-1095,20190413CHINC,1,23:26,23:46,117,CHI,Lost balls,72.6,42.4
RAW-20190413CHINC-1096,20190413CHINC,1,23:40,24:00,125,NC,Goal kicks,25.1,26.3
RAW-20190413CHINC-1097,20190413CHINC,1,23:40,24:00,125,NC,Passes accurate,25.1,26.3
RAW-20190413CHINC-1098,20190413CHINC,1,23:40,24:00,125,NC,Positional attacks,25.1,26.3
RAW-20190413CHINC-1099,20190413CHINC,1,23:42,24:02,42,NC,Positional attacks,28.0,18.3
RAW-20190413CHINC-1100,20190413CHINC,1,23:43,24:03,42,NC,Passes accurate,32.0,20.7
RAW-20190413CHINC-1101,20190413CHINC,1,23:43,24:03,42,NC,Positional attacks,32.0,20.7
RAW-20190413CHINC-1102,20190413CHINC,1,23:44,24:04,254,NC,Positional attacks,40.7,27.7
RAW-20190413CHINC-1103,20190413CHINC,1,23:46,24:06,254,NC,Positional attacks,43.0,25.7
RAW-20190413CHINC-1104,20190413CHINC,1,23:46,24:06,254,NC,Dribbling,43.0,25.7
RAW-20190413CHINC-1105,20190413CHINC,1,23:48,24:08,254,NC,Passes accurate,54.2,21.5
RAW-20190413CHINC-1106,20190413CHINC,1,23:48,24:08,254,NC,Positional attacks,54.2,21.5
RAW-20190413CHINC-1107,20190413CHINC,1,23:49,24:09,54,NC,Positional attacks,58.8,11.2
RAW-20190413CHINC-1108,20190413CHINC,1,23:49,24:09,54,NC,Passes accurate,58.8,11.2
RAW-20190413CHINC-1109,20190413CHINC,1,23:52,24:12,140,NC,Positional attacks,43.3,10.7
RAW-20190413CHINC-1110,20190413CHINC,1,23:53,24:13,140,NC,Positional attacks,45.2,10.8
RAW-20190413CHINC-1111,20190413CHINC,1,23:53,24:13,140,NC,Passes accurate,45.2,10.8
RAW-20190413CHINC-1112,20190413CHINC,1,23:54,24:14,254,NC,Positional attacks,58.1,14.2
RAW-20190413CHINC-1113,20190413CHINC,1,23:56,24:16,254,NC,Positional attacks,60.1,9.6
RAW-20190413CHINC-1114,20190413CHINC,1,23:56,24:16,254,NC,Passes accurate,60.1,9.6
RAW-20190413CHINC-1115,20190413CHINC,1,23:57,24:17,146,NC,Positional attacks,66.7,7.9
RAW-20190413CHINC-1116,20190413CHINC,1,23:58,24:18,222,CHI,Positional attacks,34.4,60.3
RAW-20190413CHINC-1117,20190413CHINC,1,23:58,24:18,222,CHI,Fouls,34.4,60.3
RAW-20190413CHINC-1118,20190413CHINC,1,24:40,25:00,140,NC,Free-kick attacks,69.8,9.1
RAW-20190413CHINC-1119,20190413CHINC,1,24:40,25:00,140,NC,Free-kick attacks,69.8,9.1
RAW-20190413CHINC-1120,20190413CHINC,1,24:40,25:00,140,NC,Passes accurate,69.8,9.1
RAW-20190413CHINC-1121,20190413CHINC,1,24:40,25:00,140,NC,Passes into the penalty box,69.8,9.1
RAW-20190413CHINC-1122,20190413CHINC,1,24:42,25:02,65,CHI,Challenges (won),12.5,29.1
RAW-20190413CHINC-1123,20190413CHINC,1,24:42,25:02,64,NC,Air challenges (lost),92.5,38.9
RAW-20190413CHINC-1124,20190413CHINC,1,24:42,25:02,65,CHI,Free-kick attacks,12.5,29.1
RAW-20190413CHINC-1125,20190413CHINC,1,24:42,25:02,64,NC,Challenges (lost),92.5,38.9
RAW-20190413CHINC-1126,20190413CHINC,1,24:42,25:02,65,CHI,Air challenges (won),12.5,29.1
RAW-20190413CHINC-1127,20190413CHINC,1,24:44,25:04,169,NC,Shots,85.7,35.0
RAW-20190413CHINC-1128,20190413CHINC,1,24:44,25:04,169,NC,Wide shot,85.7,35.0
RAW-20190413CHINC-1129,20190413CHINC,1,24:44,25:04,169,NC,Free-kick attacks,85.7,35.0
