ID,raw_event_ID,game_ID,half,start_time,end_time,player_ID,team_ID,action,successful,pos_x,pos_y
KEY-20190413CHINC-416,RAW-20190413CHINC-2410,20190413CHINC,2,52:26,52:46,254,NC,recovery,\N,82.9,20.6
KEY-20190413CHINC-417,RAW-20190413CHINC-2439,20190413CHINC,2,52:47,53:07,152,NC,recovery,\N,58.2,47.9
KEY-20190413CHINC-418,RAW-20190413CHINC-2446,20190413CHINC,2,52:54,53:14,140,NC,dribble,1,62.6,12.2
KEY-20190413CHINC-419,RAW-20190413CHINC-2462,20190413CHINC,2,53:02,53:22,146,NC,recovery,\N,89.2,27.1
KEY-20190413CHINC-420,RAW-20190413CHINC-2465,20190413CHINC,2,53:02,53:22,247,CHI,recovery,\N,12.6,43.7
KEY-20190413CHINC-421,RAW-20190413CHINC-2467,20190413CHINC,2,53:05,53:25,140,NC,tackle,0,79.6,16.2
KEY-20190413CHINC-422,RAW-20190413CHINC-2468,20190413CHINC,2,53:05,53:25,140,NC,challenge,0,79.6,16.2
KEY-20190413CHINC-423,RAW-20190413CHINC-2469,20190413CHINC,2,53:05,53:25,65,CHI,take_on,1,25.4,51.8
KEY-20190413CHINC-424,RAW-20190413CHINC-2502,20190413CHINC,2,53:59,54:19,254,NC,recovery,\N,50.2,20.1
KEY-20190413CHINC-425,RAW-20190413CHINC-2504,20190413CHINC,2,54:00,54:20,54,NC,dribble,1,53.1,17.3
KEY-20190413CHINC-426,RAW-20190413CHINC-2516,20190413CHINC,2,54:10,54:30,34,CHI,recovery,\N,34.0,29.3
KEY-20190413CHINC-427,RAW-20190413CHINC-2519,20190413CHINC,2,55:06,55:26,140,NC,recovery,\N,58.6,11.8
KEY-20190413CHINC-428,RAW-20190413CHINC-2535,20190413CHINC,2,55:22,55:42,163,CHI,recovery,\N,18.9,36.5
KEY-20190413CHINC-429,RAW-20190413CHINC-2539,20190413CHINC,2,55:25,55:45,64,NC,recovery,\N,56.3,33.9
KEY-20190413CHINC-430,RAW-20190413CHINC-2543,20190413CHINC,2,55:26,55:46,34,CHI,recovery,\N,35.9,33.2
KEY-20190413CHINC-431,RAW-20190413CHINC-2547,20190413CHINC,2,55:31,55:51,169,NC,challenge,1,63.6,44.6
KEY-20190413CHINC-432,RAW-20190413CHINC-2549,20190413CHINC,2,55:31,55:51,65,CHI,challenge,0,41.4,23.4
KEY-20190413CHINC-433,RAW-20190413CHINC-2551,20190413CHINC,2,55:31,55:51,65,CHI,foul,\N,42.0,23.4
KEY-20190413CHINC-434,RAW-20190413CHINC-2576,20190413CHINC,2,55:58,56:18,42,NC,recovery,\N,50.4,34.3
KEY-20190413CHINC-435,RAW-20190413CHINC-2590,20190413CHINC,2,56:10,56:30,142,CHI,recovery,\N,9.0,14.2
KEY-20190413CHINC-436,RAW-20190413CHINC-2606,20190413CHINC,2,56:33,56:53,140,NC,dribble,1,44.9,14.0
KEY-20190413CHINC-437,RAW-20190413CHINC-2612,20190413CHINC,2,56:39,56:59,254,NC,challenge,0,77.5,17.7
KEY-20190413CHINC-438,RAW-20190413CHINC-2613,20190413CHINC,2,56:39,56:59,222,CHI,tackle,1,27.5,50.3
KEY-20190413CHINC-439,RAW-20190413CHINC-2615,20190413CHINC,2,56:39,56:59,222,CHI,challenge,1,27.5,50.3
KEY-20190413CHINC-440,RAW-20190413CHINC-2617,20190413CHINC,2,56:41,57:01,65,CHI,recovery,\N,29.0,48.5
KEY-20190413CHINC-441,RAW-20190413CHINC-2619,20190413CHINC,2,56:43,57:03,254,NC,foul,\N,75.4,18.8
KEY-20190413CHINC-442,RAW-20190413CHINC-2623,20190413CHINC,2,57:20,57:40,125,NC,recovery,\N,8.8,28.2
KEY-20190413CHINC-443,RAW-20190413CHINC-2636,20190413CHINC,2,57:40,58:00,80,CHI,tackle,1,13.0,15.5
KEY-20190413CHINC-444,RAW-20190413CHINC-2637,20190413CHINC,2,57:40,58:00,244,NC,challenge,0,92.0,52.5
KEY-20190413CHINC-445,RAW-20190413CHINC-2638,20190413CHINC,2,57:40,58:00,80,CHI,challenge,1,13.0,15.5
KEY-20190413CHINC-446,RAW-20190413CHINC-2642,20190413CHINC,2,57:42,58:02,244,NC,challenge,1,93.2,56.2
KEY-20190413CHINC-447,RAW-20190413CHINC-2643,20190413CHINC,2,57:42,58:02,80,CHI,challenge,0,11.8,11.8
KEY-20190413CHINC-448,RAW-20190413CHINC-2646,20190413CHINC,2,57:46,58:06,142,CHI,challenge,1,23.7,7.9
KEY-20190413CHINC-449,RAW-20190413CHINC-2647,20190413CHINC,2,57:46,58:06,92,NC,challenge,0,81.3,60.1
KEY-20190413CHINC-450,RAW-20190413CHINC-2651,20190413CHINC,2,57:49,58:09,92,NC,recovery,\N,72.2,66.7
KEY-20190413CHINC-451,RAW-20190413CHINC-2652,20190413CHINC,2,57:50,58:10,92,NC,challenge,0,70.6,66.5
KEY-20190413CHINC-452,RAW-20190413CHINC-2653,20190413CHINC,2,57:50,58:10,34,CHI,tackle,1,34.4,1.5
KEY-20190413CHINC-453,RAW-20190413CHINC-2655,20190413CHINC,2,57:50,58:10,34,CHI,challenge,1,34.4,1.5
KEY-20190413CHINC-454,RAW-20190413CHINC-2657,20190413CHINC,2,57:52,58:12,142,CHI,recovery,\N,32.6,2.6
KEY-20190413CHINC-455,RAW-20190413CHINC-2662,20190413CHINC,2,57:57,58:17,152,NC,recovery,\N,65.7,61.2
KEY-20190413CHINC-456,RAW-20190413CHINC-2663,20190413CHINC,2,57:57,58:17,152,NC,dribble,1,65.3,61.4
KEY-20190413CHINC-457,RAW-20190413CHINC-2676,20190413CHINC,2,58:36,58:56,254,NC,challenge,0,46.2,21.6
KEY-20190413CHINC-458,RAW-20190413CHINC-2678,20190413CHINC,2,58:36,58:56,161,CHI,challenge,1,58.8,46.4
KEY-20190413CHINC-459,RAW-20190413CHINC-2682,20190413CHINC,2,58:38,58:58,140,NC,recovery,\N,29.8,23.4
KEY-20190413CHINC-460,RAW-20190413CHINC-2684,20190413CHINC,2,58:39,58:59,161,CHI,recovery,\N,65.9,42.9
KEY-20190413CHINC-461,RAW-20190413CHINC-2702,20190413CHINC,2,59:00,59:20,222,CHI,challenge,0,44.9,16.5
KEY-20190413CHINC-462,RAW-20190413CHINC-2703,20190413CHINC,2,59:00,59:20,222,CHI,tackle,0,44.9,16.5
KEY-20190413CHINC-463,RAW-20190413CHINC-2704,20190413CHINC,2,59:00,59:20,169,NC,take_on,1,60.1,51.5
KEY-20190413CHINC-464,RAW-20190413CHINC-2705,20190413CHINC,2,59:01,59:21,169,NC,dribble,1,60.3,51.9
KEY-20190413CHINC-465,RAW-20190413CHINC-2717,20190413CHINC,2,59:07,59:27,152,NC,recovery,\N,67.0,37.7
KEY-20190413CHINC-466,RAW-20190413CHINC-2718,20190413CHINC,2,59:07,59:27,152,NC,take_on,1,67.4,37.9
KEY-20190413CHINC-467,RAW-20190413CHINC-2719,20190413CHINC,2,59:07,59:27,65,CHI,tackle,0,37.6,30.1
KEY-20190413CHINC-468,RAW-20190413CHINC-2721,20190413CHINC,2,59:07,59:27,65,CHI,challenge,0,37.6,30.1
KEY-20190413CHINC-469,RAW-20190413CHINC-2736,20190413CHINC,2,59:16,59:36,65,CHI,dribble,1,29.6,28.0
KEY-20190413CHINC-470,RAW-20190413CHINC-2756,20190413CHINC,2,59:38,59:58,65,CHI,dribble,1,60.7,54.9
KEY-20190413CHINC-471,RAW-20190413CHINC-2760,20190413CHINC,2,59:45,60:05,142,CHI,dribble,1,57.3,11.2
KEY-20190413CHINC-472,RAW-20190413CHINC-2804,20190413CHINC,2,61:00,61:20,244,NC,challenge,0,99.1,34.3
KEY-20190413CHINC-473,RAW-20190413CHINC-2806,20190413CHINC,2,61:00,61:20,45,CHI,challenge,1,5.9,33.7
KEY-20190413CHINC-474,RAW-20190413CHINC-2808,20190413CHINC,2,61:04,61:24,146,NC,recovery,\N,98.1,11.9
KEY-20190413CHINC-475,RAW-20190413CHINC-2817,20190413CHINC,2,61:08,61:28,254,NC,recovery,\N,81.1,22.9
KEY-20190413CHINC-476,RAW-20190413CHINC-2824,20190413CHINC,2,61:14,61:34,92,NC,dribble,1,64.3,47.9
KEY-20190413CHINC-477,RAW-20190413CHINC-2825,20190413CHINC,2,61:22,61:42,142,CHI,challenge,0,30.4,15.9
KEY-20190413CHINC-478,RAW-20190413CHINC-2827,20190413CHINC,2,61:22,61:42,142,CHI,tackle,0,30.4,15.9
KEY-20190413CHINC-479,RAW-20190413CHINC-2828,20190413CHINC,2,61:22,61:42,92,NC,take_on,1,74.6,52.1
KEY-20190413CHINC-480,RAW-20190413CHINC-2833,20190413CHINC,2,62:00,62:20,142,CHI,challenge,0,50.2,20.3
KEY-20190413CHINC-481,RAW-20190413CHINC-2837,20190413CHINC,2,62:00,62:20,254,NC,challenge,1,54.8,47.7
KEY-20190413CHINC-482,RAW-20190413CHINC-2846,20190413CHINC,2,62:03,62:23,169,NC,recovery,\N,62.0,43.0
KEY-20190413CHINC-483,RAW-20190413CHINC-2851,20190413CHINC,2,62:09,62:29,160,CHI,recovery,\N,7.1,15.3
KEY-20190413CHINC-484,RAW-20190413CHINC-2859,20190413CHINC,2,62:31,62:51,161,CHI,challenge,1,62.4,45.3
KEY-20190413CHINC-485,RAW-20190413CHINC-2861,20190413CHINC,2,62:31,62:51,42,NC,challenge,0,42.6,22.7
KEY-20190413CHINC-486,RAW-20190413CHINC-2862,20190413CHINC,2,62:36,62:56,92,NC,recovery,\N,24.8,50.4
KEY-20190413CHINC-487,RAW-20190413CHINC-2875,20190413CHINC,2,62:47,63:07,54,NC,dribble,1,51.5,16.1
KEY-20190413CHINC-488,RAW-20190413CHINC-2892,20190413CHINC,2,63:13,63:33,34,CHI,challenge,0,57.8,21.0
KEY-20190413CHINC-489,RAW-20190413CHINC-2893,20190413CHINC,2,63:13,63:33,64,NC,challenge,1,47.2,47.0
KEY-20190413CHINC-490,RAW-20190413CHINC-2898,20190413CHINC,2,63:17,63:37,142,CHI,recovery,\N,48.7,7.6
KEY-20190413CHINC-491,RAW-20190413CHINC-2900,20190413CHINC,2,63:17,63:37,142,CHI,take_on,1,49.6,8.0
KEY-20190413CHINC-492,RAW-20190413CHINC-2901,20190413CHINC,2,63:17,63:37,254,NC,challenge,0,55.4,60.0
KEY-20190413CHINC-493,RAW-20190413CHINC-2902,20190413CHINC,2,63:17,63:37,254,NC,tackle,0,55.4,60.0
KEY-20190413CHINC-494,RAW-20190413CHINC-2907,20190413CHINC,2,63:21,63:41,222,CHI,challenge,0,50.4,21.0
KEY-20190413CHINC-495,RAW-20190413CHINC-2908,20190413CHINC,2,63:21,63:41,54,NC,challenge,1,54.6,47.0
KEY-20190413CHINC-496,RAW-20190413CHINC-2912,20190413CHINC,2,63:21,63:41,54,NC,dribble,1,58.2,47.2
KEY-20190413CHINC-497,RAW-20190413CHINC-2916,20190413CHINC,2,63:27,63:47,160,CHI,save,\N,27.1,30.1
KEY-20190413CHINC-498,RAW-20190413CHINC-2930,20190413CHINC,2,63:43,64:03,65,CHI,recovery,\N,50.2,50.4
KEY-20190413CHINC-499,RAW-20190413CHINC-2937,20190413CHINC,2,63:45,64:05,42,NC,recovery,\N,33.0,21.6
KEY-20190413CHINC-500,RAW-20190413CHINC-2944,20190413CHINC,2,64:19,64:39,92,NC,recovery,\N,45.8,62.5
KEY-20190413CHINC-501,RAW-20190413CHINC-2950,20190413CHINC,2,64:25,64:45,34,CHI,challenge,0,49.3,6.4
KEY-20190413CHINC-502,RAW-20190413CHINC-2951,20190413CHINC,2,64:25,64:45,244,NC,challenge,1,55.7,61.6
KEY-20190413CHINC-503,RAW-20190413CHINC-2956,20190413CHINC,2,64:28,64:48,117,CHI,recovery,\N,59.0,13.1
KEY-20190413CHINC-504,RAW-20190413CHINC-2961,20190413CHINC,2,64:30,64:50,254,NC,challenge,1,49.1,54.7
KEY-20190413CHINC-505,RAW-20190413CHINC-2962,20190413CHINC,2,64:30,64:50,117,CHI,challenge,0,55.9,13.3
KEY-20190413CHINC-506,RAW-20190413CHINC-2974,20190413CHINC,2,64:42,65:02,140,NC,dribble,1,60.9,12.9
KEY-20190413CHINC-507,RAW-20190413CHINC-2980,20190413CHINC,2,64:48,65:08,45,CHI,recovery,\N,5.9,61.9
KEY-20190413CHINC-508,RAW-20190413CHINC-2987,20190413CHINC,2,65:11,65:31,54,NC,dribble,1,97.0,12.7
KEY-20190413CHINC-509,RAW-20190413CHINC-2989,20190413CHINC,2,65:12,65:32,247,CHI,challenge,0,8.0,51.9
KEY-20190413CHINC-510,RAW-20190413CHINC-2990,20190413CHINC,2,65:12,65:32,247,CHI,tackle,0,8.0,51.9
KEY-20190413CHINC-511,RAW-20190413CHINC-2992,20190413CHINC,2,65:12,65:32,54,NC,take_on,1,97.0,16.1
KEY-20190413CHINC-512,RAW-20190413CHINC-3000,20190413CHINC,2,66:08,66:28,152,NC,recovery,\N,45.4,47.0
KEY-20190413CHINC-513,RAW-20190413CHINC-3002,20190413CHINC,2,66:09,66:29,222,CHI,recovery,\N,55.0,20.8
KEY-20190413CHINC-514,RAW-20190413CHINC-3010,20190413CHINC,2,66:11,66:31,142,CHI,recovery,\N,48.9,15.5
KEY-20190413CHINC-515,RAW-20190413CHINC-3037,20190413CHINC,2,67:05,67:25,45,CHI,recovery,\N,95.6,8.7
KEY-20190413CHINC-516,RAW-20190413CHINC-3038,20190413CHINC,2,67:06,67:26,45,CHI,challenge,0,94.3,4.4
KEY-20190413CHINC-517,RAW-20190413CHINC-3039,20190413CHINC,2,67:06,67:26,254,NC,tackle,1,10.7,63.6
KEY-20190413CHINC-518,RAW-20190413CHINC-3040,20190413CHINC,2,67:06,67:26,254,NC,challenge,1,10.7,63.6
KEY-20190413CHINC-519,RAW-20190413CHINC-3053,20190413CHINC,2,67:29,67:49,142,CHI,challenge,0,86.3,5.9
KEY-20190413CHINC-520,RAW-20190413CHINC-3054,20190413CHINC,2,67:29,67:49,244,NC,challenge,1,18.7,62.1
KEY-20190413CHINC-521,RAW-20190413CHINC-3055,20190413CHINC,2,67:29,67:49,244,NC,tackle,1,18.7,62.1
KEY-20190413CHINC-522,RAW-20190413CHINC-3056,20190413CHINC,2,67:29,67:49,142,CHI,take_on,0,86.3,5.9
KEY-20190413CHINC-523,RAW-20190413CHINC-3062,20190413CHINC,2,67:36,67:56,142,CHI,recovery,\N,83.6,1.5
KEY-20190413CHINC-524,RAW-20190413CHINC-3079,20190413CHINC,2,67:51,68:11,92,NC,foul,\N,24.1,57.8
KEY-20190413CHINC-525,RAW-20190413CHINC-3089,20190413CHINC,2,68:44,69:04,117,CHI,recovery,\N,78.3,50.0
KEY-20190413CHINC-526,RAW-20190413CHINC-3091,20190413CHINC,2,68:46,69:06,146,NC,tackle,0,30.0,19.7
KEY-20190413CHINC-527,RAW-20190413CHINC-3092,20190413CHINC,2,68:46,69:06,146,NC,challenge,0,30.0,19.7
KEY-20190413CHINC-528,RAW-20190413CHINC-3093,20190413CHINC,2,68:46,69:06,117,CHI,take_on,1,75.0,48.3
KEY-20190413CHINC-529,RAW-20190413CHINC-3103,20190413CHINC,2,68:52,69:12,152,NC,recovery,\N,20.0,36.4
KEY-20190413CHINC-530,RAW-20190413CHINC-3108,20190413CHINC,2,68:59,69:19,160,CHI,recovery,\N,25.4,49.4
KEY-20190413CHINC-531,RAW-20190413CHINC-3113,20190413CHINC,2,69:07,69:27,140,NC,recovery,\N,13.9,6.8
KEY-20190413CHINC-532,RAW-20190413CHINC-3117,20190413CHINC,2,69:16,69:36,140,NC,dribble,1,24.6,4.0
KEY-20190413CHINC-533,RAW-20190413CHINC-3126,20190413CHINC,2,69:27,69:47,222,CHI,recovery,\N,33.4,44.1
KEY-20190413CHINC-534,RAW-20190413CHINC-3129,20190413CHINC,2,69:29,69:49,42,NC,recovery,\N,42.2,18.0
KEY-20190413CHINC-535,RAW-20190413CHINC-3163,20190413CHINC,2,70:41,71:01,54,NC,dribble,1,85.7,10.5
KEY-20190413CHINC-536,RAW-20190413CHINC-3169,20190413CHINC,2,70:47,71:07,161,CHI,recovery,\N,29.4,36.1
KEY-20190413CHINC-537,RAW-20190413CHINC-3170,20190413CHINC,2,70:49,71:09,161,CHI,take_on,1,29.8,31.9
KEY-20190413CHINC-538,RAW-20190413CHINC-3171,20190413CHINC,2,70:49,71:09,83,NC,tackle,0,75.2,36.1
KEY-20190413CHINC-539,RAW-20190413CHINC-3172,20190413CHINC,2,70:49,71:09,83,NC,challenge,0,75.2,36.1
KEY-20190413CHINC-540,RAW-20190413CHINC-3174,20190413CHINC,2,70:52,71:12,80,CHI,dribble,1,28.3,10.1
KEY-20190413CHINC-541,RAW-20190413CHINC-3180,20190413CHINC,2,71:01,71:21,152,NC,recovery,\N,51.0,40.2
KEY-20190413CHINC-542,RAW-20190413CHINC-3189,20190413CHINC,2,71:11,71:31,80,CHI,recovery,\N,18.1,7.5
KEY-20190413CHINC-543,RAW-20190413CHINC-3225,20190413CHINC,2,72:22,72:42,140,NC,recovery,\N,86.9,18.8
KEY-20190413CHINC-544,RAW-20190413CHINC-3229,20190413CHINC,2,72:23,72:43,222,CHI,recovery,\N,14.9,34.6
KEY-20190413CHINC-545,RAW-20190413CHINC-3234,20190413CHINC,2,72:29,72:49,169,NC,tackle,0,67.0,28.2
KEY-20190413CHINC-546,RAW-20190413CHINC-3235,20190413CHINC,2,72:29,72:49,169,NC,challenge,0,67.0,28.2
KEY-20190413CHINC-547,RAW-20190413CHINC-3236,20190413CHINC,2,72:29,72:49,117,CHI,take_on,1,38.0,39.8
KEY-20190413CHINC-548,RAW-20190413CHINC-3237,20190413CHINC,2,72:29,72:49,117,CHI,recovery,\N,38.0,39.8
KEY-20190413CHINC-549,RAW-20190413CHINC-3240,20190413CHINC,2,72:30,72:50,117,CHI,dribble,1,40.5,36.6
KEY-20190413CHINC-550,RAW-20190413CHINC-3259,20190413CHINC,2,72:43,73:03,163,CHI,recovery,\N,45.6,23.9
KEY-20190413CHINC-551,RAW-20190413CHINC-3267,20190413CHINC,2,72:47,73:07,152,NC,recovery,\N,45.8,43.0
KEY-20190413CHINC-552,RAW-20190413CHINC-3280,20190413CHINC,2,72:56,73:16,54,NC,dribble,1,63.0,5.3
KEY-20190413CHINC-553,RAW-20190413CHINC-3284,20190413CHINC,2,73:03,73:23,247,CHI,tackle,1,7.1,60.7
KEY-20190413CHINC-554,RAW-20190413CHINC-3287,20190413CHINC,2,73:03,73:23,188,NC,challenge,0,97.9,7.3
KEY-20190413CHINC-555,RAW-20190413CHINC-3288,20190413CHINC,2,73:03,73:23,247,CHI,challenge,1,7.1,60.7
KEY-20190413CHINC-556,RAW-20190413CHINC-3299,20190413CHINC,2,73:29,73:49,188,NC,challenge,0,97.2,36.6
KEY-20190413CHINC-557,RAW-20190413CHINC-3300,20190413CHINC,2,73:29,73:49,142,CHI,challenge,1,7.8,31.4
KEY-20190413CHINC-558,RAW-20190413CHINC-3313,20190413CHINC,2,74:09,74:29,65,CHI,challenge,0,5.0,26.9
KEY-20190413CHINC-559,RAW-20190413CHINC-3314,20190413CHINC,2,74:09,74:29,244,NC,challenge,1,100.0,41.1
KEY-20190413CHINC-560,RAW-20190413CHINC-3321,20190413CHINC,2,74:12,74:32,54,NC,recovery,\N,94.9,25.0
KEY-20190413CHINC-561,RAW-20190413CHINC-3336,20190413CHINC,2,74:37,74:57,142,CHI,challenge,0,1.7,22.5
KEY-20190413CHINC-562,RAW-20190413CHINC-3339,20190413CHINC,2,74:37,74:57,244,NC,challenge,1,103.3,45.5
KEY-20190413CHINC-563,RAW-20190413CHINC-3341,20190413CHINC,2,74:39,74:59,64,NC,recovery,\N,94.7,45.5
KEY-20190413CHINC-564,RAW-20190413CHINC-3357,20190413CHINC,2,74:52,75:12,169,NC,recovery,\N,69.7,35.7
KEY-20190413CHINC-565,RAW-20190413CHINC-3359,20190413CHINC,2,74:53,75:13,140,NC,dribble,1,72.9,21.4
KEY-20190413CHINC-566,RAW-20190413CHINC-3369,20190413CHINC,2,74:59,75:19,188,NC,recovery,\N,88.4,30.6
KEY-20190413CHINC-567,RAW-20190413CHINC-3370,20190413CHINC,2,75:00,75:20,188,NC,take_on,1,89.5,31.4
KEY-20190413CHINC-568,RAW-20190413CHINC-3371,20190413CHINC,2,75:00,75:20,163,CHI,challenge,0,15.5,36.6
KEY-20190413CHINC-569,RAW-20190413CHINC-3373,20190413CHINC,2,75:00,75:20,163,CHI,tackle,0,15.5,36.6
KEY-20190413CHINC-570,RAW-20190413CHINC-3379,20190413CHINC,2,75:01,75:21,152,NC,recovery,\N,92.2,26.9
KEY-20190413CHINC-571,RAW-20190413CHINC-3381,20190413CHINC,2,75:02,75:22,152,NC,dribble,1,92.4,26.9
KEY-20190413CHINC-572,RAW-20190413CHINC-3383,20190413CHINC,2,75:04,75:24,77,CHI,tackle,1,6.1,45.8
KEY-20190413CHINC-573,RAW-20190413CHINC-3384,20190413CHINC,2,75:04,75:24,77,CHI,challenge,1,6.1,45.8
KEY-20190413CHINC-574,RAW-20190413CHINC-3386,20190413CHINC,2,75:04,75:24,152,NC,challenge,0,98.9,22.2
KEY-20190413CHINC-575,RAW-20190413CHINC-3388,20190413CHINC,2,75:05,75:25,247,CHI,recovery,\N,4.6,48.3
KEY-20190413CHINC-576,RAW-20190413CHINC-3398,20190413CHINC,2,75:33,75:53,117,CHI,challenge,1,5.5,33.5
KEY-20190413CHINC-577,RAW-20190413CHINC-3401,20190413CHINC,2,75:33,75:53,83,NC,challenge,0,99.5,34.5
KEY-20190413CHINC-578,RAW-20190413CHINC-3403,20190413CHINC,2,75:36,75:56,45,CHI,challenge,0,13.4,30.3
KEY-20190413CHINC-579,RAW-20190413CHINC-3406,20190413CHINC,2,75:36,75:56,244,NC,challenge,1,91.6,37.7
KEY-20190413CHINC-580,RAW-20190413CHINC-3409,20190413CHINC,2,75:36,75:56,45,CHI,challenge,1,13.2,30.7
KEY-20190413CHINC-581,RAW-20190413CHINC-3410,20190413CHINC,2,75:36,75:56,244,NC,challenge,0,91.8,37.3
KEY-20190413CHINC-582,RAW-20190413CHINC-3416,20190413CHINC,2,75:39,75:59,65,CHI,recovery,\N,13.9,24.3
KEY-20190413CHINC-583,RAW-20190413CHINC-3442,20190413CHINC,2,76:17,76:37,163,CHI,recovery,\N,35.7,10.7
KEY-20190413CHINC-584,RAW-20190413CHINC-3447,20190413CHINC,2,76:21,76:41,152,NC,recovery,\N,44.1,49.5
KEY-20190413CHINC-585,RAW-20190413CHINC-3451,20190413CHINC,2,76:23,76:43,65,CHI,challenge,1,37.0,15.1
KEY-20190413CHINC-586,RAW-20190413CHINC-3452,20190413CHINC,2,76:23,76:43,188,NC,challenge,0,68.0,52.9
KEY-20190413CHINC-587,RAW-20190413CHINC-3459,20190413CHINC,2,76:25,76:45,244,NC,recovery,\N,74.3,54.1
KEY-20190413CHINC-588,RAW-20190413CHINC-3462,20190413CHINC,2,76:29,76:49,188,NC,challenge,0,82.3,30.7
KEY-20190413CHINC-589,RAW-20190413CHINC-3465,20190413CHINC,2,76:29,76:49,45,CHI,challenge,1,22.7,37.3
KEY-20190413CHINC-590,RAW-20190413CHINC-3466,20190413CHINC,2,76:29,76:49,45,CHI,tackle,1,22.7,37.3
KEY-20190413CHINC-591,RAW-20190413CHINC-3467,20190413CHINC,2,76:29,76:49,188,NC,take_on,0,82.3,30.7
KEY-20190413CHINC-592,RAW-20190413CHINC-3470,20190413CHINC,2,76:30,76:50,163,CHI,recovery,\N,19.7,33.7
KEY-20190413CHINC-593,RAW-20190413CHINC-3476,20190413CHINC,2,76:33,76:53,169,NC,recovery,\N,68.2,28.8
KEY-20190413CHINC-594,RAW-20190413CHINC-3480,20190413CHINC,2,76:34,76:54,45,CHI,recovery,\N,24.6,39.0
KEY-20190413CHINC-595,RAW-20190413CHINC-3485,20190413CHINC,2,76:37,76:57,117,CHI,challenge,0,51.9,29.4
KEY-20190413CHINC-596,RAW-20190413CHINC-3487,20190413CHINC,2,76:37,76:57,64,NC,challenge,1,53.1,38.6
KEY-20190413CHINC-597,RAW-20190413CHINC-3489,20190413CHINC,2,76:38,76:58,92,NC,recovery,\N,49.8,53.1
KEY-20190413CHINC-598,RAW-20190413CHINC-3498,20190413CHINC,2,76:48,77:08,42,NC,dribble,1,40.1,17.1
KEY-20190413CHINC-599,RAW-20190413CHINC-3505,20190413CHINC,2,76:56,77:16,65,CHI,recovery,\N,21.4,32.6
KEY-20190413CHINC-600,RAW-20190413CHINC-3508,20190413CHINC,2,76:59,77:19,77,CHI,recovery,\N,30.0,48.2
KEY-20190413CHINC-601,RAW-20190413CHINC-3514,20190413CHINC,2,77:08,77:28,169,NC,recovery,\N,70.1,7.5
KEY-20190413CHINC-602,RAW-20190413CHINC-3540,20190413CHINC,2,78:12,78:32,160,CHI,save,\N,13.2,32.4
KEY-20190413CHINC-603,RAW-20190413CHINC-3543,20190413CHINC,2,78:12,78:32,64,NC,challenge,1,91.8,35.6
KEY-20190413CHINC-604,RAW-20190413CHINC-3545,20190413CHINC,2,78:12,78:32,163,CHI,challenge,0,13.2,32.4
KEY-20190413CHINC-605,RAW-20190413CHINC-3555,20190413CHINC,2,78:33,78:53,163,CHI,challenge,0,12.4,32.8
KEY-20190413CHINC-606,RAW-20190413CHINC-3557,20190413CHINC,2,78:33,78:53,64,NC,challenge,1,92.6,35.2
KEY-20190413CHINC-607,RAW-20190413CHINC-3560,20190413CHINC,2,78:35,78:55,160,CHI,recovery,\N,1.7,33.0
KEY-20190413CHINC-608,RAW-20190413CHINC-3571,20190413CHINC,2,79:10,79:30,65,CHI,challenge,1,33.8,50.5
KEY-20190413CHINC-609,RAW-20190413CHINC-3574,20190413CHINC,2,79:10,79:30,188,NC,challenge,0,71.2,17.5
KEY-20190413CHINC-610,RAW-20190413CHINC-3575,20190413CHINC,2,79:11,79:31,188,NC,foul,\N,71.6,17.5
KEY-20190413CHINC-611,RAW-20190413CHINC-3579,20190413CHINC,2,79:44,80:04,42,NC,recovery,\N,8.4,13.0
KEY-20190413CHINC-612,RAW-20190413CHINC-3585,20190413CHINC,2,79:56,80:16,34,CHI,recovery,\N,82.5,65.0
KEY-20190413CHINC-613,RAW-20190413CHINC-3592,20190413CHINC,2,80:02,80:22,42,NC,recovery,\N,18.3,6.1
KEY-20190413CHINC-614,RAW-20190413CHINC-3597,20190413CHINC,2,80:07,80:27,160,CHI,recovery,\N,29.0,46.3
KEY-20190413CHINC-615,RAW-20190413CHINC-3605,20190413CHINC,2,80:11,80:31,222,CHI,challenge,0,40.7,44.3
KEY-20190413CHINC-616,RAW-20190413CHINC-3606,20190413CHINC,2,80:11,80:31,54,NC,challenge,1,64.3,23.7
KEY-20190413CHINC-617,RAW-20190413CHINC-3609,20190413CHINC,2,80:12,80:32,54,NC,dribble,1,64.5,27.4
KEY-20190413CHINC-618,RAW-20190413CHINC-3610,20190413CHINC,2,80:16,80:36,77,CHI,tackle,1,30.2,33.9
KEY-20190413CHINC-619,RAW-20190413CHINC-3612,20190413CHINC,2,80:16,80:36,54,NC,challenge,0,74.8,34.1
KEY-20190413CHINC-620,RAW-20190413CHINC-3613,20190413CHINC,2,80:16,80:36,77,CHI,challenge,1,30.2,33.9
KEY-20190413CHINC-621,RAW-20190413CHINC-3626,20190413CHINC,2,80:23,80:43,222,CHI,challenge,0,37.8,25.6
KEY-20190413CHINC-622,RAW-20190413CHINC-3627,20190413CHINC,2,80:23,80:43,169,NC,challenge,1,67.2,42.4
KEY-20190413CHINC-623,RAW-20190413CHINC-3631,20190413CHINC,2,80:28,80:48,92,NC,dribble,1,70.3,62.1
