ID,raw_event_ID,game_ID,half,start_time,end_time,player_ID,team_ID,start_pos_x,start_pos_y,receiver,end_pos_x,end_pos_y,successful,cross
PASS-20190413CHINC-105,RAW-20190413CHINC-421,20190413CHINC,1,8:17,8:37,92,NC,48.8,62.3,146.0,70.3,60.0,1,0
PASS-20190413CHINC-106,RAW-20190413CHINC-428,20190413CHINC,1,8:21,8:41,163,CHI,17.6,10.9,34.0,39.4,13.5,1,0
PASS-20190413CHINC-107,RAW-20190413CHINC-430,20190413CHINC,1,8:24,8:44,34,CHI,39.4,13.5,142.0,32.8,8.0,1,0
PASS-20190413CHINC-108,RAW-20190413CHINC-431,20190413CHINC,1,8:25,8:45,142,CHI,32.8,8.0,64.0,65.9,18.1,0,0
PASS-20190413CHINC-109,RAW-20190413CHINC-435,20190413CHINC,1,8:26,8:46,64,NC,39.1,49.9,254.0,48.8,49.9,1,0
PASS-20190413CHINC-110,RAW-20190413CHINC-437,20190413CHINC,1,8:28,8:48,254,NC,48.8,49.9,152.0,41.2,44.2,1,0
PASS-20190413CHINC-111,RAW-20190413CHINC-439,20190413CHINC,1,8:30,8:50,152,NC,42.0,43.4,42.0,37.0,28.2,1,0
PASS-20190413CHINC-112,RAW-20190413CHINC-443,20190413CHINC,1,8:34,8:54,42,NC,47.2,21.8,140.0,60.0,6.1,1,0
PASS-20190413CHINC-113,RAW-20190413CHINC-444,20190413CHINC,1,8:36,8:56,140,NC,60.0,6.1,244.0,76.9,7.6,1,0
PASS-20190413CHINC-114,RAW-20190413CHINC-455,20190413CHINC,1,9:10,9:30,146,NC,90.4,0.0,45.0,102.1,19.5,0,0
PASS-20190413CHINC-115,RAW-20190413CHINC-460,20190413CHINC,1,9:36,9:56,42,NC,105.0,0.0,146.0,91.1,35.7,1,0
PASS-20190413CHINC-116,RAW-20190413CHINC-467,20190413CHINC,1,10:06,10:26,42,NC,105.0,68.0,163.0,97.7,26.8,0,0
PASS-20190413CHINC-117,RAW-20190413CHINC-479,20190413CHINC,1,10:31,10:51,160,CHI,14.4,27.1,142.0,61.6,16.9,1,0
PASS-20190413CHINC-118,RAW-20190413CHINC-489,20190413CHINC,1,10:35,10:55,254,NC,48.7,54.2,169.0,58.5,59.3,1,0
PASS-20190413CHINC-119,RAW-20190413CHINC-494,20190413CHINC,1,10:42,11:02,65,CHI,48.7,0.0,64.0,66.7,15.3,0,0
PASS-20190413CHINC-120,RAW-20190413CHINC-497,20190413CHINC,1,10:45,11:05,42,NC,27.3,45.2,142.0,27.7,68.0,0,0
PASS-20190413CHINC-121,RAW-20190413CHINC-498,20190413CHINC,1,10:54,11:14,142,CHI,77.3,0.0,34.0,74.6,12.4,1,0
PASS-20190413CHINC-122,RAW-20190413CHINC-500,20190413CHINC,1,10:55,11:15,34,CHI,74.6,12.4,142.0,74.8,4.7,1,0
PASS-20190413CHINC-123,RAW-20190413CHINC-504,20190413CHINC,1,10:58,11:18,142,CHI,74.9,10.1,169.0,70.1,10.8,0,0
PASS-20190413CHINC-124,RAW-20190413CHINC-508,20190413CHINC,1,11:12,11:32,142,CHI,69.0,0.1,34.0,74.2,9.7,1,0
PASS-20190413CHINC-125,RAW-20190413CHINC-510,20190413CHINC,1,11:13,11:33,34,CHI,74.2,9.7,142.0,71.3,3.3,1,0
PASS-20190413CHINC-126,RAW-20190413CHINC-517,20190413CHINC,1,11:16,11:36,142,CHI,70.7,11.3,92.0,83.1,4.8,0,0
PASS-20190413CHINC-127,RAW-20190413CHINC-521,20190413CHINC,1,11:19,11:39,92,NC,28.2,63.2,254.0,33.6,58.5,1,0
PASS-20190413CHINC-128,RAW-20190413CHINC-526,20190413CHINC,1,11:32,11:52,92,NC,35.8,68.0,146.0,66.4,50.3,1,0
